Species,x,y,bio1_1,bio4_1,bio5_1,bio6_1,bio7_1,bio12_1,bio15_1,bio17_1,taxon,group,complex,dispStage,selfOut,dispersion,trophicLevel,maxSize
Plethodon idahoensis,-115.490556,47.016111,39,7441,257,-113,370,849,34,122,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.490556,47.016111,39,7441,257,-113,370,849,34,122,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.490556,47.016111,39,7441,257,-113,370,849,34,122,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.141667,48.900833,47,7834,250,-103,353,787,34,122,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.141667,48.900833,47,7834,250,-103,353,787,34,122,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.141667,48.900833,47,7834,250,-103,353,787,34,122,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.502222,47.284722,24,7548,242,-128,370,897,34,131,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.518889,47.233056,33,7510,252,-119,371,891,35,126,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.518889,47.233056,33,7510,252,-119,371,891,35,126,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.745833,46.803611,36,7299,250,-114,364,919,35,126,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.745833,46.803611,36,7299,250,-114,364,919,35,126,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.745833,46.803611,36,7299,250,-114,364,919,35,126,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.745833,46.803611,36,7299,250,-114,364,919,35,126,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.745833,46.803611,36,7299,250,-114,364,919,35,126,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.745833,46.803611,36,7299,250,-114,364,919,35,126,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.745833,46.803611,36,7299,250,-114,364,919,35,126,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.745833,46.803611,36,7299,250,-114,364,919,35,126,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.745833,46.803611,36,7299,250,-114,364,919,35,126,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.745833,46.803611,36,7299,250,-114,364,919,35,126,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.745833,46.803611,36,7299,250,-114,364,919,35,126,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.644722,46.861389,70,7043,272,-69,341,746,36,95,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.644722,46.861389,70,7043,272,-69,341,746,36,95,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.644722,46.861389,70,7043,272,-69,341,746,36,95,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.644722,46.861389,70,7043,272,-69,341,746,36,95,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.644722,46.861389,70,7043,272,-69,341,746,36,95,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.644722,46.861389,70,7043,272,-69,341,746,36,95,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.701389,46.820278,47,7306,261,-103,364,925,36,122,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.701389,46.820278,47,7306,261,-103,364,925,36,122,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.046185,48.605035,77,7876,290,-72,362,662,37,100,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.046185,48.605035,77,7876,290,-72,362,662,37,100,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.046185,48.605035,77,7876,290,-72,362,662,37,100,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.046185,48.605035,77,7876,290,-72,362,662,37,100,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.046185,48.605035,77,7876,290,-72,362,662,37,100,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.046185,48.605035,77,7876,290,-72,362,662,37,100,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.046185,48.605035,77,7876,290,-72,362,662,37,100,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.046185,48.605035,77,7876,290,-72,362,662,37,100,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.638056,47.485833,29,7525,247,-121,368,943,37,131,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.638056,47.485833,29,7525,247,-121,368,943,37,131,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.613056,47.191944,37,7397,255,-113,368,925,37,127,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.613056,47.191944,37,7397,255,-113,368,925,37,127,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.848056,47.111667,33,7330,246,-115,361,973,37,129,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.848056,47.111667,33,7330,246,-115,361,973,37,129,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.848056,47.111667,33,7330,246,-115,361,973,37,129,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.544722,47.153056,43,7442,262,-108,370,893,37,122,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.544722,47.153056,43,7442,262,-108,370,893,37,122,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.839444,48.474444,67,7800,284,-83,367,725,37,107,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.839444,48.474444,67,7800,284,-83,367,725,37,107,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.65254,47.6172,83,7408,286,-55,341,687,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.830941,48.244504,68,7675,283,-80,363,746,38,107,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.830941,48.244504,68,7675,283,-80,363,746,38,107,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.665299,47.618698,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.65254,47.6172,83,7408,286,-55,341,687,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.665299,47.618698,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.65074,47.6201,83,7408,286,-55,341,687,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6513,47.61803,83,7408,286,-55,341,687,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.68379,47.61657,83,7399,286,-56,342,684,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6513,47.61803,83,7408,286,-55,341,687,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.68379,47.61657,83,7399,286,-56,342,684,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.665299,47.618698,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.65074,47.6201,83,7408,286,-55,341,687,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.65254,47.6172,83,7408,286,-55,341,687,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.65074,47.6201,83,7408,286,-55,341,687,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.68379,47.61657,83,7399,286,-56,342,684,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.65254,47.6172,83,7408,286,-55,341,687,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6646,47.6191,83,7420,287,-55,342,686,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.830941,48.244504,68,7675,283,-80,363,746,38,107,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.830941,48.244504,68,7675,283,-80,363,746,38,107,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.655833,46.968611,71,7031,274,-68,342,754,38,95,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.655833,46.968611,71,7031,274,-68,342,754,38,95,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.655833,46.968611,71,7031,274,-68,342,754,38,95,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.655833,46.968611,71,7031,274,-68,342,754,38,95,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.655833,46.968611,71,7031,274,-68,342,754,38,95,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.708333,47.628333,84,7416,287,-55,342,673,38,88,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.711667,47.629722,85,7437,288,-55,343,668,38,88,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.711667,47.629722,85,7437,288,-55,343,668,38,88,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.711667,47.629722,85,7437,288,-55,343,668,38,88,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.711667,47.629722,85,7437,288,-55,343,668,38,88,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.711667,47.629722,85,7437,288,-55,343,668,38,88,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.355556,46.8,65,7186,270,-78,348,857,38,108,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.355556,46.8,65,7186,270,-78,348,857,38,108,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.355556,46.8,65,7186,270,-78,348,857,38,108,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.165833,48.728333,67,7826,276,-81,357,740,38,109,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.49,47.328056,48,7468,267,-104,371,876,38,120,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.708333,47.628333,84,7416,287,-55,342,673,38,88,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.683794,47.616574,83,7399,286,-56,342,684,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.683794,47.616574,83,7399,286,-56,342,684,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.650744,47.6201,83,7408,286,-55,341,687,38,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.7845,47.5321,80,7380,283,-59,342,682,39,87,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.7845,47.5321,80,7380,283,-59,342,682,39,87,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.73157,47.61602,80,7407,282,-60,342,696,39,90,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.991602,48.425422,52,7618,261,-94,355,860,39,119,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.73157,47.61602,80,7407,282,-60,342,696,39,90,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.82471,47.6744,85,7518,288,-56,344,646,39,84,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.991602,48.425422,52,7618,261,-94,355,860,39,119,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.73157,47.61602,80,7407,282,-60,342,696,39,90,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6624,47.6028,77,7346,279,-61,340,727,39,94,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.78047,47.67768,83,7480,286,-57,343,662,39,86,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.991602,48.425422,52,7618,261,-94,355,860,39,119,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.73157,47.61602,80,7407,282,-60,342,696,39,90,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.73157,47.61602,80,7407,282,-60,342,696,39,90,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.82471,47.6744,85,7518,288,-56,344,646,39,84,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.73157,47.61602,80,7407,282,-60,342,696,39,90,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.7845,47.5321,80,7380,283,-59,342,682,39,87,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.78047,47.67768,83,7480,286,-57,343,662,39,86,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.991602,48.425422,52,7618,261,-94,355,860,39,119,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.73157,47.61602,80,7407,282,-60,342,696,39,90,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.991602,48.425422,52,7618,261,-94,355,860,39,119,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.78047,47.67768,83,7480,286,-57,343,662,39,86,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.73157,47.61602,80,7407,282,-60,342,696,39,90,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.991602,48.425422,52,7618,261,-94,355,860,39,119,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.73157,47.61602,80,7407,282,-60,342,696,39,90,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.7845,47.5321,80,7380,283,-59,342,682,39,87,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.7845,47.5321,80,7380,283,-59,342,682,39,87,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.7845,47.5321,80,7380,283,-59,342,682,39,87,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.991602,48.425422,52,7618,261,-94,355,860,39,119,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.991602,48.425422,52,7618,261,-94,355,860,39,119,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.991602,48.425422,52,7618,261,-94,355,860,39,119,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.991602,48.425422,52,7618,261,-94,355,860,39,119,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.991602,48.425422,52,7618,261,-94,355,860,39,119,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-115.991602,48.425422,52,7618,261,-94,355,860,39,119,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.6624,47.6028,77,7346,279,-61,340,727,39,94,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.7025,47.618611,82,7399,284,-58,342,689,39,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.7025,47.618611,82,7399,284,-58,342,689,39,89,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.381111,47.3175,85,7466,293,-54,347,778,39,99,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.381111,47.3175,85,7466,293,-54,347,778,39,99,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.381111,47.3175,85,7466,293,-54,347,778,39,99,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.381111,47.3175,85,7466,293,-54,347,778,39,99,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.381111,47.3175,85,7466,293,-54,347,778,39,99,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.381111,47.3175,85,7466,293,-54,347,778,39,99,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.381111,47.3175,85,7466,293,-54,347,778,39,99,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.381111,47.3175,85,7466,293,-54,347,778,39,99,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.381111,47.3175,85,7466,293,-54,347,778,39,99,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.381111,47.3175,85,7466,293,-54,347,778,39,99,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.375278,47.332778,85,7483,293,-55,348,778,39,99,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
Plethodon idahoensis,-116.375278,47.332778,85,7483,293,-55,348,778,39,99,Amphibian,C,Plethodon.idaho.vandy,adult,outcrosser,self,predator,11
